url-idx	Primary Wikipedia URL	title	url-localized	question	model_id	config_info	lang	output_text	output_tokens	output_logits
753.0	https://hi.wikipedia.org/wiki/%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%AF%E0%A4%A4%E0%A4%BE	राष्ट्रीयता	https://eu.wikipedia.org/wiki/Nazionalitate	Zein hiru bide daude nazionalitate bat lortzeko?	meta-llama/Meta-Llama-3-8B-Instruct	basque2-Meta-Llama-3-8B-Instruct.k75_p0.95_t0.2.jsonl	EU	Euskal Herriko Erakundeak (Euskal Herriko Erakundeak) bide bakarra da nazionalitate bat lortzeko, eta horretarako euskara erabiltzea eta euskal kultura eta tradizioak errespetatzea beharrezkoa da.	['E', 'usk', 'al', 'ĠHer', 'ri', 'ko', 'ĠEr', 'ak', 'unde', 'ak', 'Ġ(', 'E', 'usk', 'al', 'ĠHer', 'ri', 'ko', 'ĠEr', 'ak', 'unde', 'ak', ')', 'Ġb', 'ide', 'Ġbak', 'arra', 'Ġda', 'Ġnaz', 'ional', 'itate', 'Ġbat', 'Ġl', 'ort', 'zek', 'o', ',', 'Ġeta', 'Ġhor', 'ret', 'arak', 'o', 'Ġe', 'usk', 'ara', 'Ġer', 'ab', 'ilt', 'ze', 'a', 'Ġeta', 'Ġe', 'usk', 'al', 'Ġk', 'ult', 'ura', 'Ġeta', 'Ġtrad', 'izio', 'ak', 'Ġer', 'res', 'pet', 'at', 'ze', 'a', 'Ġbeh', 'ar', 'rez', 'koa', 'Ġda', '.', '<|eot_id|>']	[16.837797164916992, 19.508169174194336, 27.447063446044922, 19.5681095123291, 28.766338348388672, 20.650936126708984, 13.94439697265625, 18.56402015686035, 22.561323165893555, 19.2349796295166, 13.249577522277832, 19.26814842224121, 18.987335205078125, 22.977846145629883, 19.137117385864258, 28.222990036010742, 20.203020095825195, 15.74813461303711, 23.271150588989258, 25.57596778869629, 18.17939567565918, 16.511974334716797, 13.307478904724121, 20.385498046875, 15.982640266418457, 25.95893096923828, 17.6995792388916, 18.573347091674805, 30.46770477294922, 27.812620162963867, 19.592554092407227, 21.70086097717285, 36.998592376708984, 30.245956420898438, 25.482563018798828, 17.779407501220703, 16.893695831298828, 15.410837173461914, 19.157245635986328, 28.245702743530273, 28.89516258239746, 15.27944278717041, 23.983306884765625, 25.26319694519043, 14.933570861816406, 21.9105281829834, 26.62713623046875, 24.53268814086914, 24.34852409362793, 17.660734176635742, 17.756664276123047, 27.675859451293945, 26.054237365722656, 19.272424697875977, 26.1301212310791, 27.962627410888672, 13.97484016418457, 17.455263137817383, 28.882835388183594, 21.266326904296875, 14.446415901184082, 21.20195198059082, 25.58626937866211, 25.011932373046875, 28.234024047851562, 25.47201919555664, 16.4591007232666, 25.268199920654297, 18.867267608642578, 29.23961067199707, 21.79233741760254, 21.50206184387207, 17.229808807373047]
755.0	https://hi.wikipedia.org/wiki/%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A5%8B%E0%A4%AE%E0%A5%8B%E0%A4%B0%E0%A5%80_%E0%A4%AD%E0%A4%BE%E0%A4%B7%E0%A4%BE	शिकोमोरी भाषा	https://eu.wikipedia.org/wiki/Komoreera	Non hitz egiten da komoreera?	meta-llama/Meta-Llama-3-8B-Instruct	basque3-Meta-Llama-3-8B-Instruct.k75_p0.90_t0.2.jsonl	EU	Komoreera euskalkiaren eremuan hitz egiten da, Arabako iparraldean, Nafarroako mendebaldean eta Gipuzkoako ekialdean.	['Kom', 'ore', 'era', 'Ġe', 'usk', 'alk', 'i', 'aren', 'Ġer', 'em', 'uan', 'Ġhit', 'z', 'Ġeg', 'iten', 'Ġda', ',', 'ĠArab', 'ako', 'Ġip', 'arr', 'al', 'de', 'an', ',', 'ĠN', 'af', 'arro', 'ako', 'Ġmend', 'eb', 'al', 'de', 'an', 'Ġeta', 'ĠG', 'ip', 'uz', 'ko', 'ako', 'Ġek', 'ial', 'de', 'an', '.', '<|eot_id|>']	[18.97256851196289, 23.792770385742188, 21.265945434570312, 14.688065528869629, 23.98581314086914, 24.03084945678711, 24.891569137573242, 18.74736785888672, 14.869803428649902, 20.805164337158203, 27.618839263916016, 17.405141830444336, 30.13693618774414, 24.051422119140625, 33.61628723144531, 23.472015380859375, 15.50965404510498, 13.33163070678711, 24.43622398376465, 15.194413185119629, 28.059602737426758, 23.379796981811523, 28.401561737060547, 23.076379776000977, 20.25837516784668, 13.293843269348145, 26.217267990112305, 26.275915145874023, 26.20174789428711, 17.635055541992188, 21.072797775268555, 29.783266067504883, 30.660423278808594, 25.10845184326172, 23.91535186767578, 16.645261764526367, 25.52507972717285, 30.252695083618164, 30.834867477416992, 30.344524383544922, 17.73232650756836, 28.227882385253906, 32.85111999511719, 23.960752487182617, 19.85681915283203, 15.466785430908203]
756.0	https://hi.wikipedia.org/wiki/%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%80-%E0%A4%AB%E0%A4%BC%E0%A4%B0%E0%A4%AE%E0%A4%B0	शिकारी-फ़रमर	https://eu.wikipedia.org/wiki/Ehiztari-biltzaileak	Non sortu zen gizakien lehenengo ekonomia mota?	meta-llama/Meta-Llama-3-8B-Instruct	basque2-Meta-Llama-3-8B-Instruct.k75_p0.95_t0.2.jsonl	EU	Barne-bizitza eskubidearen arabera, gizakiok sortu genuen lehenengo ekonomia mota nekazaritza izan zen.	['Bar', 'ne', '-b', 'iz', 'it', 'za', 'Ġesk', 'ub', 'ide', 'aren', 'Ġarab', 'era', ',', 'Ġgiz', 'aki', 'ok', 'Ġsort', 'u', 'Ġgenu', 'en', 'Ġle', 'hen', 'engo', 'Ġekonom', 'ia', 'Ġmot', 'a', 'Ġnek', 'azar', 'it', 'za', 'Ġiz', 'an', 'Ġzen', '.', '<|eot_id|>']	[15.574522018432617, 17.674293518066406, 15.531625747680664, 18.714618682861328, 21.444068908691406, 22.795513153076172, 13.569375991821289, 19.723037719726562, 24.030118942260742, 18.289491653442383, 14.498089790344238, 26.82542610168457, 16.879676818847656, 18.352020263671875, 22.467910766601562, 18.76363754272461, 13.586833000183105, 27.859012603759766, 18.25929832458496, 18.87333106994629, 16.97172737121582, 24.23771858215332, 21.32392120361328, 20.825618743896484, 30.810564041137695, 20.36034393310547, 28.103118896484375, 13.662960052490234, 19.953933715820312, 23.502845764160156, 27.98857879638672, 16.303417205810547, 25.970659255981445, 21.894908905029297, 19.78347396850586, 18.9500789642334]
762.0	https://hi.wikipedia.org/wiki/%E0%A5%A7%E0%A5%A8%E0%A5%AD%E0%A5%AC	१२७६	https://eu.wikipedia.org/wiki/1276	Zenbat egun izan zituen 1276. urteak?	google/gemma-7b-it	basque-gemma-7b-it.k75_p0.95_t0.2.jsonl	EU	1276. urteak 2.621 egun izan zituen.	['1', '2', '7', '6', '.', '▁ur', 'te', 'ak', '▁', '2', '.', '6', '2', '1', '▁e', 'gun', '▁izan', '▁z', 'itu', 'en', '.', '<eos>']	[224.67100524902344, 222.84841918945312, 199.35324096679688, 112.34768676757812, 216.88491821289062, 172.49114990234375, 149.01953125, 192.038818359375, 207.48101806640625, 234.74224853515625, 212.64260864257812, 178.18496704101562, 189.9855194091797, 236.86367797851562, 177.56500244140625, 103.22189331054688, 163.27120971679688, 199.74679565429688, 141.91549682617188, 157.79684448242188, 252.0816650390625, 267.1174621582031]
312.0	https://fr.wikipedia.org/wiki/Pachychilon_pictum	Pachychilon pictum	https://eu.wikipedia.org/wiki/Pachychilon_pictum	Zein familietako arraina da Pachychilon pictum?	meta-llama/Meta-Llama-3-8B-Instruct	basque3-Meta-Llama-3-8B-Instruct.default.jsonl	EU	Pachychilon pictum arrain familiaren izena Ibai-arrainak da.	['P', 'ach', 'ych', 'ilon', 'Ġpict', 'um', 'Ġarr', 'ain', 'Ġfam', 'ili', 'aren', 'Ġiz', 'ena', 'ĠI', 'bai', '-', 'arr', 'ain', 'ak', 'Ġda', '.', '<|eot_id|>']	[19.99518585205078, 24.00359344482422, 37.141944885253906, 29.615386962890625, 25.167587280273438, 31.28325843811035, 15.201921463012695, 24.255035400390625, 12.336469650268555, 26.40192222595215, 20.983779907226562, 16.166236877441406, 23.912988662719727, 14.247421264648438, 14.01883602142334, 17.469013214111328, 17.488021850585938, 23.34834861755371, 16.990341186523438, 17.81741714477539, 18.72337532043457, 17.358078002929688]
353.0	https://fr.wikipedia.org/wiki/Uta_Hagen	Uta Hagen	https://eu.wikipedia.org/wiki/Uta_Hagen	Zenbat Tony sari irabazi zituen Uta Hagen antzezleak?	meta-llama/Meta-Llama-3-8B-Instruct	basque2-Meta-Llama-3-8B-Instruct.k75_p0.90_t0.2.jsonl	EU	Uta Hagenek ez zuen inoiz Tony sari bat irabazi.	['U', 'ta', 'ĠH', 'agen', 'ek', 'Ġez', 'Ġzu', 'en', 'Ġin', 'o', 'iz', 'ĠTony', 'Ġs', 'ari', 'Ġbat', 'Ġir', 'ab', 'azi', '.', '<|eot_id|>']	[17.128454208374023, 20.782215118408203, 23.785268783569336, 28.458511352539062, 17.3826961517334, 16.871509552001953, 18.309736251831055, 26.41569709777832, 15.861719131469727, 21.21530532836914, 20.82988929748535, 15.329955101013184, 15.796332359313965, 26.23556137084961, 17.86456871032715, 21.755550384521484, 26.546283721923828, 29.615297317504883, 19.643508911132812, 18.274375915527344]
369.0	https://zh.wikipedia.org/wiki/%E7%BA%B3%E7%93%A6%E5%BE%B7%E5%A4%AB%E5%85%B0%E8%A5%BF%E4%BA%9A	纳瓦德夫兰西亚	https://eu.wikipedia.org/wiki/Nava_de_Francia	Non dago Nava de Francia?	meta-llama/Meta-Llama-3-8B-Instruct	basque3-Meta-Llama-3-8B-Instruct.k50_p0.95_t0.1.jsonl	EU	Nava de Francia, Frantziako Nava, Nafarroako herri bat da, Erriberri ibarrean kokaturik.	['N', 'ava', 'Ġde', 'ĠFranc', 'ia', ',', 'ĠFr', 'ant', 'zi', 'ako', 'ĠN', 'ava', ',', 'ĠN', 'af', 'arro', 'ako', 'Ġher', 'ri', 'Ġbat', 'Ġda', ',', 'ĠEr', 'ri', 'ber', 'ri', 'Ġib', 'ar', 're', 'an', 'Ġkok', 'atur', 'ik', '.', '<|eot_id|>']	[21.104476928710938, 23.8499813079834, 21.424463272094727, 29.45797348022461, 33.28131866455078, 14.306242942810059, 15.356345176696777, 26.613492965698242, 30.500743865966797, 25.512496948242188, 17.376760482788086, 22.50819206237793, 17.482656478881836, 14.768742561340332, 23.980070114135742, 27.771495819091797, 26.29275131225586, 15.525193214416504, 25.843162536621094, 19.093013763427734, 20.943809509277344, 21.891963958740234, 15.530861854553223, 25.482240676879883, 20.416767120361328, 24.04137420654297, 15.007749557495117, 24.207918167114258, 21.44879150390625, 25.233076095581055, 19.238365173339844, 28.999786376953125, 32.201171875, 20.562694549560547, 15.23763656616211]
403.0	https://fr.wikipedia.org/wiki/Thasos_(%C3%AEle)	Thasos (île)	https://eu.wikipedia.org/wiki/Tasos	Zein itsasotan dago kokatuta Tasos uhartea?	google/gemma-7b-it	basque-gemma-7b-it.k75_p0.90_t0.1.jsonl	EU	Tasos uhartea Grecja herrialdean kokatuta dago. Uhartea Greziaren hego-ekialdean kokatuta dago, Marmara itsasoaren kostaldean.	['Tas', 'os', '▁u', 'har', 'tea', '▁Gre', 'cja', '▁her', 'rial', 'dean', '▁kok', 'at', 'uta', '▁dago', '.', '▁U', 'har', 'tea', '▁Gre', 'zia', 'ren', '▁he', 'go', '-', 'ek', 'ial', 'dean', '▁kok', 'at', 'uta', '▁dago', ',', '▁Mar', 'mara', '▁its', 'aso', 'aren', '▁kost', 'al', 'dean', '.', '<eos>']	[234.0397491455078, 129.39776611328125, 221.91404724121094, 94.70408630371094, 139.23829650878906, 189.7244873046875, 69.87646484375, 163.39077758789062, 89.34756469726562, 149.10989379882812, 215.81655883789062, 160.12893676757812, 172.43963623046875, 222.00250244140625, 224.33164978027344, 235.94549560546875, 108.98165130615234, 138.50070190429688, 169.74365234375, 116.28706359863281, 161.16207885742188, 155.055908203125, 117.36695098876953, 139.3026885986328, 118.35157012939453, 54.122894287109375, 143.55982971191406, 194.02182006835938, 142.00482177734375, 152.8878631591797, 240.2127227783203, 229.93582153320312, 140.7801971435547, 41.1405029296875, 80.63668060302734, 49.6042594909668, 170.09170532226562, 154.0193634033203, 95.40637969970703, 117.39099884033203, 234.76998901367188, 279.9471130371094]
423.0	https://en.wikipedia.org/wiki/French_paradox	French paradox	https://eu.wikipedia.org/wiki/Frantziar_paradoxa	Zer da Frantziar paradoxa?	google/gemma-7b-it	basque2-gemma-7b-it.k75_p0.95_t0.2.jsonl	EU	Frantziar paradoxa, Frantziako historiaren eta gaur egungo estatuaren arteko paradoxa da. Frantzia, Europako potentzia militar eta ekonomiko handiena da, baina nazismoaren eta sozialismoaren aurka borroka egindako estatu bat ere da.	['F', 'rant', 'zi', 'ar', '▁parado', 'xa', ',', '▁F', 'rant', 'zi', 'ako', '▁historia', 'ren', '▁eta', '▁g', 'aur', '▁eg', 'ungo', '▁estatu', 'aren', '▁arte', 'ko', '▁parado', 'xa', '▁da', '.', '▁F', 'rant', 'zia', ',', '▁Europa', 'ko', '▁potent', 'zia', '▁militar', '▁eta', '▁ekonom', 'iko', '▁handi', 'ena', '▁da', ',', '▁bain', 'a', '▁naz', 'ismo', 'aren', '▁eta', '▁sozial', 'ismo', 'aren', '▁aur', 'ka', '▁bor', 'ro', 'ka', '▁eg', 'ind', 'ako', '▁estatu', '▁bat', '▁ere', '▁da', '.', '<eos>']	[210.6116943359375, 71.1771240234375, 149.81463623046875, 161.6851806640625, 168.0286407470703, 127.81910705566406, 203.06704711914062, 234.9246826171875, 100.73573303222656, 134.94769287109375, 176.84356689453125, 183.62188720703125, 185.33035278320312, 193.86781311035156, 133.4974365234375, 93.71199798583984, 113.94696807861328, 114.70036315917969, 159.04315185546875, 174.13003540039062, 203.94198608398438, 168.92544555664062, 186.99752807617188, 135.23602294921875, 196.89157104492188, 247.4241943359375, 206.981201171875, 106.87577056884766, 145.87709045410156, 183.88308715820312, 173.22259521484375, 152.15740966796875, 145.33407592773438, 92.77155303955078, 133.80316162109375, 148.76019287109375, 124.318115234375, 105.2143783569336, 158.7551727294922, 144.08187866210938, 214.87081909179688, 243.84695434570312, 196.591796875, 127.93310546875, 180.6912384033203, 99.31163024902344, 196.78903198242188, 196.2456817626953, 134.96470642089844, 126.424072265625, 205.5248260498047, 167.8018341064453, 128.0611114501953, 191.05929565429688, 75.50222778320312, 123.36078643798828, 191.4139862060547, 136.63729858398438, 122.48358154296875, 157.5634002685547, 194.00863647460938, 195.24551391601562, 175.48675537109375, 221.41456604003906, 272.2292785644531]
429.0	https://sv.wikipedia.org/wiki/Real_Madrid_Castilla	Real Madrid Castilla	https://eu.wikipedia.org/wiki/Real_Madril_Castilla_Club_de_F%C3%BAtbol	Nor da Real Madril Castilla Club fultbol taldeko entrenatzailea?	meta-llama/Meta-Llama-3-8B-Instruct	basque3-Meta-Llama-3-8B-Instruct.k50_p0.90_t0.1.jsonl	EU	Karlos Ancelotti da Real Madril Club de Fútbol eta Real Madrid Castilla Club de Fútboleko entrenatzailea.	['Kar', 'los', 'ĠAnc', 'el', 'otti', 'Ġda', 'ĠReal', 'ĠMad', 'ril', 'ĠClub', 'Ġde', 'ĠF', 'Ãº', 'tb', 'ol', 'Ġeta', 'ĠReal', 'ĠMadrid', 'ĠCast', 'illa', 'ĠClub', 'Ġde', 'ĠF', 'Ãº', 'tb', 'ol', 'eko', 'Ġentren', 'at', 'za', 'ile', 'a', '.', '<|eot_id|>']	[18.374685287475586, 19.329450607299805, 22.026077270507812, 25.919658660888672, 34.63454818725586, 18.58722496032715, 18.681062698364258, 25.342138290405273, 27.007400512695312, 20.080734252929688, 19.389965057373047, 26.074947357177734, 26.960037231445312, 30.63905906677246, 31.03929901123047, 16.955333709716797, 20.826082229614258, 21.84032440185547, 24.090185165405273, 30.82831573486328, 17.22882843017578, 22.480966567993164, 28.186616897583008, 29.163772583007812, 32.37495803833008, 31.060726165771484, 17.40576171875, 20.96809196472168, 28.783527374267578, 26.171855926513672, 33.137264251708984, 21.251562118530273, 20.576826095581055, 20.407180786132812]
447.0	https://en.wikipedia.org/wiki/El_Mercurio_de_Valpara%C3%ADso	El Mercurio de Valparaíso	https://eu.wikipedia.org/wiki/El_Mercurio_de_Valpara%C3%ADso	Nork sortu zuen El Mercurio de Valparaíso aldizkaria?	google/gemma-7b-it	basque3-gemma-7b-it.k75_p0.95_t0.1.jsonl	EU	El Mercurio de Valparaíso aldizkaria 16. mendean sortu zen. Beraren sortzailea Pedro Calderón de Olivares izan zen.	['El', '▁Mercurio', '▁de', '▁Val', 'paraíso', '▁al', 'di', 'zk', 'aria', '▁', '1', '6', '.', '▁men', 'dean', '▁sort', 'u', '▁zen', '.', '▁Ber', 'aren', '▁sort', 'za', 'ilea', '▁Pedro', '▁Calderón', '▁de', '▁Oliva', 'res', '▁izan', '▁zen', '.', '<eos>']	[206.4642791748047, 213.99935913085938, 227.23135375976562, 244.2354278564453, 169.46755981445312, 220.72998046875, 139.48289489746094, 150.3715362548828, 165.73643493652344, 236.6145782470703, 241.24508666992188, 248.85214233398438, 226.48858642578125, 149.8539276123047, 136.63226318359375, 189.62982177734375, 131.32217407226562, 205.12356567382812, 238.63238525390625, 232.75506591796875, 138.68252563476562, 167.73046875, 110.35343170166016, 144.68487548828125, 179.55979919433594, 119.25978088378906, 187.973876953125, 108.7221908569336, 157.25888061523438, 176.59994506835938, 176.83395385742188, 249.78726196289062, 277.7161865234375]
459.0	https://fr.wikipedia.org/wiki/Fuligo_septica	Fuligo septica	https://eu.wikipedia.org/wiki/Fuligo_septica	Ze balio grastronomiko du Fuligo septica onddoak?	meta-llama/Meta-Llama-3-8B-Instruct	basque3-Meta-Llama-3-8B-Instruct.k75_p0.90_t0.2.jsonl	EU	"Fuligo septica onddoa, edo ""ondoa beltza"" izenez ezagutzen dena, ez du balio gastronomikoik. Ondoa hau, euskal herrian, askotan kontsumitzen da, baina ez da jateko egokia. Fuligo septica onddoa, kontsumitzeak kalteak eragin ditzake gizakiaren osasunean, eta baita animaliak ere. Ondoa hau, askotan, toxikoak dira, eta kontsumitzeak intoxikazioa eragin ditzake. Beraz, ez da gomendatzen Fuligo septica onddoa kontsumitu."	"['F', 'ul', 'igo', 'Ġsept', 'ica', 'Ġon', 'dd', 'oa', ',', 'Ġed', 'o', 'Ġ""', 'ond', 'oa', 'Ġbelt', 'za', '""', 'Ġiz', 'enez', 'Ġez', 'ag', 'ut', 'zen', 'Ġden', 'a', ',', 'Ġez', 'Ġdu', 'Ġbal', 'io', 'Ġgastr', 'onom', 'iko', 'ik', '.', 'ĠO', 'nd', 'oa', 'Ġh', 'au', ',', 'Ġe', 'usk', 'al', 'Ġher', 'rian', ',', 'Ġask', 'ot', 'an', 'Ġkont', 'sum', 'it', 'zen', 'Ġda', ',', 'Ġb', 'aina', 'Ġez', 'Ġda', 'Ġj', 'ate', 'ko', 'Ġeg', 'okia', '.', 'ĠFul', 'igo', 'Ġsept', 'ica', 'Ġon', 'dd', 'oa', ',', 'Ġkont', 'sum', 'it', 'ze', 'ak', 'Ġkal', 'te', 'ak', 'Ġer', 'ag', 'in', 'Ġd', 'itz', 'ake', 'Ġgiz', 'aki', 'aren', 'Ġos', 'as', 'une', 'an', ',', 'Ġeta', 'Ġbait', 'a', 'Ġanimal', 'i', 'ak', 'Ġere', '.', 'ĠO', 'nd', 'oa', 'Ġh', 'au', ',', 'Ġask', 'ot', 'an', ',', 'Ġtox', 'iko', 'ak', 'Ġdir', 'a', ',', 'Ġeta', 'Ġkont', 'sum', 'it', 'ze', 'ak', 'Ġintox', 'ik', 'azio', 'a', 'Ġer', 'ag', 'in', 'Ġd', 'itz', 'ake', '.', 'ĠBer', 'az', ',', 'Ġez', 'Ġda', 'Ġg', 'om', 'end', 'at', 'zen', 'ĠFul', 'igo', 'Ġsept', 'ica', 'Ġon', 'dd', 'oa', 'Ġkont', 'sum', 'itu', '.', '<|eot_id|>']"	[18.76056671142578, 24.5473690032959, 32.88077163696289, 25.20086097717285, 32.64259338378906, 16.93610191345215, 27.852279663085938, 28.854961395263672, 18.189483642578125, 13.836708068847656, 19.745384216308594, 15.30572509765625, 14.776288032531738, 18.955047607421875, 15.898053169250488, 26.418169021606445, 23.81507682800293, 15.776592254638672, 22.127887725830078, 20.232250213623047, 26.347211837768555, 26.945959091186523, 25.924270629882812, 21.9834041595459, 20.711101531982422, 25.21745491027832, 14.351251602172852, 20.627239227294922, 19.737112045288086, 26.531471252441406, 21.30792808532715, 29.457063674926758, 31.313995361328125, 17.502117156982422, 15.578999519348145, 15.488142967224121, 19.29357147216797, 23.28343963623047, 17.424711227416992, 24.327831268310547, 16.422761917114258, 13.411270141601562, 17.427583694458008, 25.878007888793945, 16.546390533447266, 27.248981475830078, 17.01401710510254, 13.495462417602539, 20.807994842529297, 26.075151443481445, 14.098554611206055, 21.43984603881836, 24.243207931518555, 26.723785400390625, 19.44826316833496, 18.267492294311523, 20.935213088989258, 25.999887466430664, 16.71056365966797, 18.274860382080078, 15.100038528442383, 19.20223617553711, 21.919963836669922, 14.19895076751709, 26.444623947143555, 19.310100555419922, 15.514019012451172, 27.458219528198242, 24.53383445739746, 26.93854331970215, 17.526092529296875, 26.473176956176758, 29.285419464111328, 17.018312454223633, 13.226946830749512, 20.89927101135254, 22.392925262451172, 24.011768341064453, 19.84303855895996, 16.64868927001953, 19.316923141479492, 16.741195678710938, 18.383920669555664, 24.07642936706543, 23.492305755615234, 19.1290225982666, 26.7451229095459, 25.78042984008789, 16.733583450317383, 20.55111312866211, 19.039100646972656, 16.91488265991211, 24.228696823120117, 23.238006591796875, 28.358966827392578, 23.932449340820312, 15.491127967834473, 14.477855682373047, 21.258974075317383, 15.44619369506836, 23.40904426574707, 19.884647369384766, 19.553056716918945, 19.128232955932617, 15.156610488891602, 21.249034881591797, 22.521358489990234, 20.29140281677246, 26.508350372314453, 19.38973045349121, 14.470654487609863, 23.68387794494629, 27.399015426635742, 18.473562240600586, 14.148479461669922, 23.841354370117188, 17.109167098999023, 18.29882049560547, 22.13471031188965, 22.024085998535156, 21.90298843383789, 15.71496295928955, 25.579092025756836, 25.767152786254883, 28.781394958496094, 22.336599349975586, 13.643913269042969, 22.538928985595703, 27.906150817871094, 18.114168167114258, 20.952770233154297, 28.244165420532227, 28.134180068969727, 20.78052520751953, 27.983150482177734, 27.83134651184082, 21.182796478271484, 15.054180145263672, 25.153522491455078, 26.838497161865234, 17.19171142578125, 18.412254333496094, 15.469489097595215, 25.691116333007812, 20.00529670715332, 24.395423889160156, 24.17469596862793, 18.33836555480957, 33.26470947265625, 29.784976959228516, 31.647483825683594, 23.188676834106445, 27.418628692626953, 30.613719940185547, 20.03746223449707, 27.952478408813477, 26.89647674560547, 18.455032348632812, 19.136388778686523]
492.0	https://sv.wikipedia.org/wiki/Plastic_Letters	Plastic Letters	https://eu.wikipedia.org/wiki/Plastic_Letters	Ze talderen diskoa da Plastic Letters diskoa?	google/gemma-7b-it	basque2-gemma-7b-it.k50_p0.90_t0.2.jsonl	EU	Plastic Letters diskoa, Euskalduko talderen diskoa da.	['Plastic', '▁Letters', '▁dis', 'koa', ',', '▁Eus', 'kal', 'du', 'ko', '▁tal', 'deren', '▁dis', 'koa', '▁da', '.', '<eos>']	[241.4107208251953, 217.83258056640625, 201.74957275390625, 148.14300537109375, 230.57046508789062, 241.2369384765625, 139.6831512451172, 112.6504135131836, 145.99258422851562, 201.24905395507812, 157.17660522460938, 228.90757751464844, 168.8199920654297, 220.49868774414062, 239.06631469726562, 258.22503662109375]
72.0	https://fr.wikipedia.org/wiki/Prato_allo_Stelvio	Prato allo Stelvio	https://eu.wikipedia.org/wiki/Prad_am_Stilfserjoch	Zein udalerrirekin egiten du muga Prad am Stilfserjoch herriak?	google/gemma-7b-it	basque2-gemma-7b-it.k75_p0.90_t0.1.jsonl	EU	Prades Am Stilfserjoch herria Donostia udalerriaren mugan dago.	['Pra', 'des', '▁Am', '▁Stil', 'f', 'ser', 'jo', 'ch', '▁her', 'ria', '▁Don', 'os', 'tia', '▁udaler', 'ri', 'aren', '▁mug', 'an', '▁dago', '.', '<eos>']	[208.6620635986328, 94.2576904296875, 202.19677734375, 185.89892578125, 161.658935546875, 185.08078002929688, 196.03433227539062, 191.7799072265625, 220.10629272460938, 145.72378540039062, 185.33853149414062, 120.86851501464844, 87.48515319824219, 181.12509155273438, 155.55105590820312, 148.63333129882812, 138.48178100585938, 98.98428344726562, 171.3634796142578, 189.13790893554688, 278.40203857421875]
106	https://zh.wikipedia.org/wiki/150	150	https://eu.wikipedia.org/wiki/Ehun_eta_berrogeita_hamar	Zein zenbaki dago ehun eta berrogeita hamar ondoren?	meta-llama/Meta-Llama-3-8B-Instruct	basque2-Meta-Llama-3-8B-Instruct.k75_p0.90_t0.2.jsonl	EU	Hogei.	['H', 'og', 'ei', '.', '<|eot_id|>']	[19.052303314208984, 20.065673828125, 24.237850189208984, 17.671802520751953, 25.269697189331055]
132.0	https://en.wikipedia.org/wiki/Swea_City,_Iowa	Swea City, Iowa	https://eu.wikipedia.org/wiki/Swea_City_(Iowa)	Ameriketako zein estatutan dago Swea City?	meta-llama/Meta-Llama-3-8B-Instruct	basque2-Meta-Llama-3-8B-Instruct.default.jsonl	EU	Suediako hiriburuan dago, Estokolmo hirian.	['S', 'ued', 'i', 'ako', 'Ġh', 'ir', 'ibur', 'uan', 'Ġd', 'ago', ',', 'ĠEst', 'okol', 'mo', 'Ġh', 'ir', 'ian', '.', '<|eot_id|>']	[20.15275001525879, 21.027950286865234, 25.05086326599121, 22.72870635986328, 13.70981216430664, 25.633317947387695, 23.628902435302734, 25.660402297973633, 19.54369354248047, 25.466259002685547, 18.826295852661133, 16.38401985168457, 24.70749282836914, 19.037626266479492, 18.476177215576172, 25.48610496520996, 27.039438247680664, 20.055660247802734, 20.518169403076172]
