url-idx	Primary Wikipedia URL	title	url-localized	question	model_id	config_info	lang	output_text	output_tokens	output_logits
			https://en.wikipedia.org/wiki/President_of_Colombia	Is there a limit to the number of terms one can serve as the Columbian president?	tiiuae/falcon-7b-instruct	english-falcon-7b-instruct-annotation.k50_p0.90_t0.1.jsonl	EN	Yes, there is a term limit for the Colombian president. The current president, Juan Manuel Santos, is serving his second and final term, which ends in 2020.	['Yes', ',', 'Ġthere', 'Ġis', 'Ġa', 'Ġterm', 'Ġlimit', 'Ġfor', 'Ġthe', 'ĠColombian', 'Ġpresident', '.', 'ĠThe', 'Ġcurrent', 'Ġpresident', ',', 'ĠJuan', 'ĠManuel', 'ĠSantos', ',', 'Ġis', 'Ġserving', 'Ġhis', 'Ġsecond', 'Ġand', 'Ġfinal', 'Ġterm', ',', 'Ġwhich', 'Ġends', 'Ġin', 'Ġ', '202', '0', '.', '<|endoftext|>']	[-14.925613403320312, -10.004286766052246, -9.320930480957031, -8.802562713623047, -6.62620210647583, -9.214755058288574, -6.227367401123047, -9.125131607055664, -7.481689453125, -6.724611759185791, -8.070013046264648, -5.8228044509887695, -9.042325973510742, -5.796293258666992, -2.724647283554077, -6.768139839172363, -2.9495959281921387, -6.710798263549805, -3.603652000427246, -9.278728485107422, -4.252214431762695, -6.909458637237549, -8.219690322875977, -7.174705982208252, -4.704680442810059, -9.749151229858398, -7.23093318939209, -7.497989177703857, -6.745084762573242, -11.312484741210938, -2.8859939575195312, -8.443305969238281, -9.88450813293457, -14.553553581237793, -6.97892951965332, -4.115427017211914]
			https://en.wikipedia.org/wiki/Anglo-Irish_people	Are there any noteworthy Anglo-Irish mathematicians?	tiiuae/falcon-7b-instruct	english-falcon-7b-instruct-annotation.k50_p0.90_t0.1.jsonl	EN	"Yes, there are several noteworthy Irish mathematician who have made significant contributions to the field. Some of the most famous ones include:

1. Pythagoras of Samos (c. 570-495 BC)
2. Euclid of Alexandria (~325 BC - ~265 BC), who wrote the book ""Elements""
3. John Wallis (""The Arithmetick"")
4. James Joseph Sylvester ((1819-1895), a mathematican who worked on the theory of numbers)"	"['Yes', ',', 'Ġthere', 'Ġare', 'Ġseveral', 'Ġnoteworthy', 'ĠIrish', 'Ġmathematic', 'ian', 'Ġwho', 'Ġhave', 'Ġmade', 'Ġsignificant', 'Ġcontributions', 'Ġto', 'Ġthe', 'Ġfield', '.', 'ĠSome', 'Ġof', 'Ġthe', 'Ġmost', 'Ġfamous', 'Ġones', 'Ġinclude', ':', 'Ċ', 'Ċ', '1', '.', 'ĠP', 'yth', 'ag', 'oras', 'Ġof', 'ĠSam', 'os', 'Ġ', '(', 'c', '.', 'Ġ', '570', '-', '495', 'ĠBC', ')', 'Ċ', '2', '.', 'ĠEucl', 'id', 'Ġof', 'ĠAlexandria', 'Ġ', '(~', '325', 'ĠBC', 'Ġ', '-', 'Ġ', '~', '265', 'ĠBC', '),', 'Ġwho', 'Ġwrote', 'Ġthe', 'Ġbook', 'Ġ', '""', 'Elements', '""', 'Ċ', '3', '.', 'ĠJohn', 'ĠWall', 'is', 'Ġ', '(""', 'The', 'ĠAr', 'ith', 'met', 'ick', '"")', 'Ċ', '4', '.', 'ĠJames', 'ĠJoseph', 'ĠSyl', 'vester', 'Ġ', '((', '181', '9', '-', '189', '5', '),', 'Ġa', 'Ġmathematic', 'an', 'Ġwho', 'Ġworked', 'Ġon', 'Ġthe', 'Ġtheory', 'Ġof', 'Ġnumbers', ')', '<|endoftext|>']"	[-14.325414657592773, -9.96928882598877, -10.951957702636719, -7.762818336486816, -7.096667766571045, -10.248204231262207, -11.656527519226074, -11.639780044555664, -10.529997825622559, -6.947171688079834, -3.182086706161499, -6.341368675231934, -5.4439191818237305, -9.306305885314941, -7.954871654510498, -5.7067155838012695, -10.948437690734863, -7.6222028732299805, -11.332417488098145, -9.391578674316406, -5.887391567230225, -8.315089225769043, -8.767770767211914, -11.061402320861816, -5.719483375549316, -6.903757572174072, 2.169921875, -6.219797611236572, -13.3582181930542, -6.235982418060303, -5.231451034545898, -10.228409767150879, -8.376479148864746, -12.964397430419922, -4.213535785675049, -10.654857635498047, -8.547430038452148, -7.193884372711182, -6.58304500579834, -12.750203132629395, -9.721739768981934, -4.106709003448486, -10.246894836425781, -6.195365905761719, -13.996125221252441, -6.533543109893799, -14.471068382263184, 0.5791333913803101, -16.17301368713379, -7.2882914543151855, -11.286872863769531, -13.187579154968262, -7.107612133026123, -11.809661865234375, -8.54651165008545, -12.321039199829102, -13.197563171386719, -9.067216873168945, -9.512772560119629, -12.715723037719727, -4.182522296905518, -6.5649518966674805, -15.203790664672852, -10.373078346252441, -8.964056015014648, -7.563240051269531, -8.831221580505371, -4.147980690002441, -2.3315341472625732, -7.599961757659912, -4.667196750640869, -13.166372299194336, -11.250062942504883, -6.491204738616943, -16.988096237182617, -6.930123329162598, -5.145314693450928, -1.1802390813827515, -13.604555130004883, -9.975785255432129, -8.46951961517334, -8.202641487121582, -8.169612884521484, -9.25708293914795, -11.887017250061035, -3.0916662216186523, -8.428595542907715, -3.6629812717437744, -16.924657821655273, -6.469751834869385, -4.313931465148926, 2.8398027420043945, -10.15380573272705, -16.335186004638672, -11.104717254638672, -5.466636657714844, -10.272069931030273, -13.688065528869629, -7.238795757293701, -11.470308303833008, -13.843679428100586, -6.901637554168701, -7.330491065979004, -12.775766372680664, -7.0612382888793945, -7.611593246459961, -9.705602645874023, -6.777465343475342, -4.079370975494385, -10.93544864654541, -5.6824541091918945, -10.052370071411133, -14.693894386291504, -4.237271785736084]
			https://en.wikipedia.org/wiki/Petra_van_Staveren	What did Petra van Staveren win a gold medal for?	tiiuae/falcon-7b-instruct	english-falcon-7b-instruct-annotation.k50_p0.90_t0.1.jsonl	EN	Petra van Stoveren won a silver medal in the 2008 Summer Olympics in Beijing, China.	['Pet', 'ra', 'Ġvan', 'ĠSto', 've', 'ren', 'Ġwon', 'Ġa', 'Ġsilver', 'Ġmedal', 'Ġin', 'Ġthe', 'Ġ', '200', '8', 'ĠSummer', 'ĠOlympics', 'Ġin', 'ĠBeijing', ',', 'ĠChina', '.', '<|endoftext|>']	[-11.905336380004883, -13.07434368133545, -9.95140266418457, -8.8359375, -5.221672534942627, -8.848177909851074, -9.285377502441406, -7.644902229309082, -8.761260986328125, -9.125642776489258, -5.704298973083496, -5.739395618438721, -8.409078598022461, -10.608318328857422, -11.707988739013672, -5.374701499938965, -6.560225009918213, -5.136232852935791, -5.776581287384033, -8.466955184936523, -8.343046188354492, -8.70186996459961, -4.250354290008545]
			https://en.wikipedia.org/wiki/Abrus	Are there any plants of the genus Abrus native to the Americas?	tiiuae/falcon-7b-instruct	english-falcon-7b-instruct-annotation.k50_p0.90_t0.1.jsonl	EN	Yes, there are several species of Abrustum native in the American continent. Some of them include Abrutilis, Abrunosa, and Abrutus.	['Yes', ',', 'Ġthere', 'Ġare', 'Ġseveral', 'Ġspecies', 'Ġof', 'ĠAbr', 'ust', 'um', 'Ġnative', 'Ġin', 'Ġthe', 'ĠAmerican', 'Ġcontinent', '.', 'ĠSome', 'Ġof', 'Ġthem', 'Ġinclude', 'ĠAbr', 'util', 'is', ',', 'ĠAbr', 'un', 'osa', ',', 'Ġand', 'ĠAbr', 'ut', 'us', '.', '<|endoftext|>']	[-14.13014030456543, -9.474695205688477, -11.542776107788086, -6.823487281799316, -8.507715225219727, -10.079761505126953, -8.728699684143066, -11.56444263458252, -4.309664726257324, -4.021557807922363, -12.473669052124023, -8.163069725036621, -6.850831031799316, -9.072737693786621, -10.755454063415527, -8.749412536621094, -11.525202751159668, -9.361808776855469, -10.58665657043457, -8.818829536437988, -10.729202270507812, -7.3536376953125, -11.179611206054688, -9.974457740783691, -13.626798629760742, -2.2134504318237305, -15.040258407592773, -9.378253936767578, -7.650116920471191, -13.459763526916504, -2.4840102195739746, -9.132657051086426, -8.25868034362793, -4.158657073974609]
			https://en.wikipedia.org/wiki/Erysiphales	How many genera does the Erysiphales order contain?	tiiuae/falcon-7b-instruct	english-falcon-7b-instruct-annotation.k50_p0.90_t0.1.jsonl	EN	The Elysiphale order contains 5 genera.	['The', 'ĠE', 'lys', 'iph', 'ale', 'Ġorder', 'Ġcontains', 'Ġ', '5', 'Ġgenera', '.', '<|endoftext|>']	[-13.756492614746094, -14.00583267211914, -17.657928466796875, -12.798749923706055, -9.051067352294922, -7.838982105255127, -11.102903366088867, -8.536128997802734, -11.487569808959961, -8.225130081176758, -9.104326248168945, -4.186531066894531]
			https://en.wikipedia.org/wiki/2011_UEFA_Super_Cup	Which two teams competed in the 2011 UEFA Super Cup?	tiiuae/falcon-7b-instruct	english-falcon-7b-instruct-annotation.k50_p0.90_t0.3.jsonl	EN	The 2 teams that competed for the UEFA super cup in 11 were Chelsea and Bayern Munich.	['The', 'Ġ', '2', 'Ġteams', 'Ġthat', 'Ġcompeted', 'Ġfor', 'Ġthe', 'ĠUEFA', 'Ġsuper', 'Ġcup', 'Ġin', 'Ġ', '11', 'Ġwere', 'ĠChelsea', 'Ġand', 'ĠBayern', 'ĠMunich', '.', '<|endoftext|>']	[-13.479264259338379, -9.943655014038086, -11.488563537597656, -9.567915916442871, -7.7381134033203125, -12.111946105957031, -9.428848266601562, -7.321499824523926, -6.76938533782959, -6.974757194519043, -8.427474021911621, -6.938960552215576, -10.09669017791748, -11.79983139038086, -7.047019958496094, -6.407415390014648, -4.627831935882568, -6.2310662269592285, -13.387361526489258, -7.735577583312988, -4.117245674133301]
			https://en.wikipedia.org/wiki/Antenna_(biology)	Do all arthropods have antennae?	tiiuae/falcon-7b-instruct	english-falcon-7b-instruct-annotation.k50_p0.90_t0.3.jsonl	EN	Yes, all arachnids have antennas. However, not all of them are visible to the naked eye.	['Yes', ',', 'Ġall', 'Ġar', 'ach', 'n', 'ids', 'Ġhave', 'Ġantennas', '.', 'ĠHowever', ',', 'Ġnot', 'Ġall', 'Ġof', 'Ġthem', 'Ġare', 'Ġvisible', 'Ġto', 'Ġthe', 'Ġnaked', 'Ġeye', '.', '<|endoftext|>']	[-16.527936935424805, -10.134469032287598, -9.94766616821289, -7.04594087600708, -12.048527717590332, -14.586689949035645, -12.673881530761719, -7.234791278839111, -8.106001853942871, -7.113505840301514, -15.482986450195312, -6.727443695068359, -7.696479797363281, -6.935907363891602, -10.663039207458496, -9.383103370666504, -5.969510555267334, -7.58008337020874, -8.119331359863281, -7.73279333114624, -8.752031326293945, -11.29647445678711, -5.268024444580078, -4.128661632537842]
			https://en.wikipedia.org/wiki/150_(number)	What are the factors of 150?	tiiuae/falcon-7b-instruct	english-falcon-7b-instruct-annotation.k50_p0.90_t0.3.jsonl	EN	The factors or multiples of a number are its divisors. The factors and multiples are 1, 2, and 5. Therefore, the multiples and factors are: (1 x 3) = 9, which is a factor of the number 30, or 10,000, as 10000 / 4 * 25 - 6 + 8 == 25000.	['The', 'Ġfactors', 'Ġor', 'Ġmultiples', 'Ġof', 'Ġa', 'Ġnumber', 'Ġare', 'Ġits', 'Ġdivis', 'ors', '.', 'ĠThe', 'Ġfactors', 'Ġand', 'Ġmultiples', 'Ġare', 'Ġ', '1', ',', 'Ġ', '2', ',', 'Ġand', 'Ġ', '5', '.', 'ĠTherefore', ',', 'Ġthe', 'Ġmultiples', 'Ġand', 'Ġfactors', 'Ġare', ':', 'Ġ', '(', '1', 'Ġx', 'Ġ', '3', ')', 'Ġ', '=', 'Ġ', '9', ',', 'Ġwhich', 'Ġis', 'Ġa', 'Ġfactor', 'Ġof', 'Ġthe', 'Ġnumber', 'Ġ', '30', ',', 'Ġor', 'Ġ', '10', ',', '000', ',', 'Ġas', 'Ġ', '100', '00', 'Ġ', '/', 'Ġ', '4', 'Ġ', '*', 'Ġ', '25', 'Ġ', '-', 'Ġ', '6', 'Ġ', '+', 'Ġ', '8', 'Ġ', '==', 'Ġ', '250', '00', '.', '<|endoftext|>']	[-12.884172439575195, -12.272843360900879, -3.8797504901885986, -12.858451843261719, -9.087088584899902, -7.271839141845703, -9.963089942932129, -6.935060024261475, -7.134408950805664, -9.729889869689941, -15.029239654541016, -7.764456272125244, -11.654715538024902, -12.340787887573242, -6.862796783447266, -12.436290740966797, -6.851569175720215, -6.481228828430176, -13.35184383392334, -11.166889190673828, -8.801538467407227, -13.797675132751465, -10.215507507324219, -8.752391815185547, -9.075418472290039, -12.908462524414062, -7.764644622802734, -14.910144805908203, -11.067012786865234, -6.731100082397461, -11.212646484375, -7.750611305236816, -12.114989280700684, -6.531503677368164, -9.984573364257812, -6.226823329925537, -11.650606155395508, -12.064101219177246, -7.286149024963379, -7.758925437927246, -11.641911506652832, -18.827497482299805, -8.754781723022461, -10.834525108337402, -7.699225425720215, -12.683768272399902, -10.02000904083252, -10.204723358154297, -7.88526725769043, -6.8089094161987305, -12.786419868469238, -9.30683708190918, -7.556134223937988, -10.588658332824707, -7.960317134857178, -14.39466667175293, -9.122523307800293, -9.158580780029297, -6.849767208099365, -12.313821792602539, -9.640104293823242, -6.086151123046875, -8.228511810302734, -8.573469161987305, -6.94713830947876, -6.857163429260254, -10.726997375488281, -9.738736152648926, -13.415483474731445, -6.63253927230835, -11.332242965698242, -8.860088348388672, -14.112548828125, -6.598074913024902, -12.977325439453125, -10.116880416870117, -13.64746379852295, -7.476570129394531, -11.988946914672852, -9.704156875610352, -13.28121566772461, -7.109810829162598, -11.436872482299805, -9.33102798461914, -11.445611953735352, -6.3118391036987305, -8.856075286865234, -9.819740295410156, -9.22855281829834, -4.141645431518555]
			https://en.wikipedia.org/wiki/Al%C3%A9m_Para%C3%ADba	When was the Empreza Ferro Carril Além Parahyba railyway in operation?	tiiuae/falcon-7b-instruct	english-falcon-7b-instruct-annotation.k50_p0.90_t0.3.jsonl	EN	The Empressa Ferrocarril do Alem Pará was in service from 1956 to 1974.	['The', 'ĠEm', 'pres', 'sa', 'ĠFer', 'roc', 'arr', 'il', 'Ġdo', 'ĠAl', 'em', 'ĠPar', 'Ã¡', 'Ġwas', 'Ġin', 'Ġservice', 'Ġfrom', 'Ġ', '195', '6', 'Ġto', 'Ġ', '197', '4', '.', '<|endoftext|>']	[-14.54147720336914, -10.616830825805664, -14.864484786987305, -12.112998962402344, -12.236425399780273, -10.3278169631958, -10.1791353225708, -10.338823318481445, -6.45609712600708, -6.915719985961914, -15.19188117980957, -13.1376371383667, -7.928650856018066, -7.65802001953125, -7.507671356201172, -9.243938446044922, -7.30911922454834, -8.5755033493042, -12.332578659057617, -14.324179649353027, -9.658620834350586, -8.793588638305664, -12.975488662719727, -14.410042762756348, -9.017080307006836, -4.191770076751709]
			https://en.wikipedia.org/wiki/Danish_Golden_Age	What is the Danish Golden Age called in Danish?	tiiuae/falcon-7b-instruct	english-falcon-7b-instruct-annotation.k50_p0.90_t0.3.jsonl	EN	The Danish golden age is called the 'Københavns Golden Era' in Denmark.	"['The', 'ĠDanish', 'Ġgolden', 'Ġage', 'Ġis', 'Ġcalled', 'Ġthe', 'Ġ', ""'"", 'K', 'Ã¸', 'ben', 'hav', 'ns', 'ĠGolden', 'ĠEra', ""'"", 'Ġin', 'ĠDenmark', '.', '<|endoftext|>']"	[-13.130971908569336, -8.017692565917969, -11.65553092956543, -13.11135482788086, -8.158697128295898, -4.164048671722412, -4.696645736694336, -8.07349681854248, -3.2283759117126465, -8.40570068359375, -3.2849175930023193, -2.2325966358184814, -12.030401229858398, -8.044181823730469, -9.870508193969727, -12.308119773864746, -11.52098274230957, -7.868531227111816, -10.999313354492188, -7.955706596374512, -4.135961532592773]
			https://en.wikipedia.org/wiki/German_cruiser_Emden	Where was the Emden light cruiser built?	tiiuae/falcon-7b-instruct	english-falcon-7b-instruct-annotation.k50_p0.90_t0.3.jsonl	EN	The Emdin light cruisers were built in the shipyards of the German Navy in Kiel, Germany.	['The', 'ĠEm', 'din', 'Ġlight', 'Ġcru', 'isers', 'Ġwere', 'Ġbuilt', 'Ġin', 'Ġthe', 'Ġship', 'yards', 'Ġof', 'Ġthe', 'ĠGerman', 'ĠNavy', 'Ġin', 'ĠK', 'iel', ',', 'ĠGermany', '.', '<|endoftext|>']	[-15.103449821472168, -13.549195289611816, -22.364763259887695, -11.427952766418457, -12.005480766296387, -16.002941131591797, -8.427227020263672, -11.514965057373047, -5.1766438484191895, -6.532552719116211, -8.705469131469727, -10.998010635375977, -6.756998538970947, -6.104029655456543, -3.7791757583618164, -6.747776508331299, -6.031076908111572, -5.409097671508789, -15.444780349731445, -8.448295593261719, -10.120915412902832, -7.6801557540893555, -4.206297874450684]
			https://en.wikipedia.org/wiki/Magnar_Solberg	For which Olympic event did Magnar Solberg win a gold medal?	tiiuae/falcon-7b-instruct	english-falcon-7b-instruct-annotation.k50_p0.90_t0.3.jsonl	EN	Magnar Magnussen won a silver medal in the 2008 Summer Olympics in Beijing, China.	['Magn', 'ar', 'ĠMagn', 'ussen', 'Ġwon', 'Ġa', 'Ġsilver', 'Ġmedal', 'Ġin', 'Ġthe', 'Ġ', '200', '8', 'ĠSummer', 'ĠOlympics', 'Ġin', 'ĠBeijing', ',', 'ĠChina', '.', '<|endoftext|>']	[-13.762758255004883, -13.358772277832031, -5.284702301025391, -13.864744186401367, -9.852310180664062, -6.958548545837402, -8.616364479064941, -9.040143013000488, -6.767303466796875, -5.580592155456543, -9.01634693145752, -9.835901260375977, -10.423078536987305, -6.341612815856934, -4.146575450897217, -5.05699348449707, -5.51069974899292, -8.66159725189209, -8.776232719421387, -7.3958821296691895, -4.135950088500977]
			https://en.wikipedia.org/wiki/Chance_the_Rapper	When did Chance the Rapper debut?	tiiuae/falcon-7b-instruct	english-falcon-7b-instruct-annotation.k75_p0.95_t0.3.jsonl	EN	Chance the rapper debuted in 2011.	['Ch', 'ance', 'Ġthe', 'Ġrapper', 'Ġdebuted', 'Ġin', 'Ġ', '201', '1', '.', '<|endoftext|>']	[-10.93928050994873, -13.133576393127441, -10.226609230041504, -8.132003784179688, -11.102482795715332, -6.4178996086120605, -10.406391143798828, -12.774819374084473, -13.372406005859375, -8.384682655334473, -4.139280319213867]
