url-idx	Primary Wikipedia URL	title	url-localized	question	model_id	config_info	lang	output_text	output_tokens	output_logits
597.0	https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A4%B0%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%B9%E0%A4%BE%E0%A4%93	मरान्हाओ	https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A4%B0%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%B9%E0%A4%BE%E0%A4%93	मरान्हाओ इस देश का राज्य है ?	nickmalhotra/ProjectIndus	hindi-ProjectIndus.default.jsonl	hi	मरान्हाओ चीनी गणराज्य (काओ मिंग शासन, १८८७ से वर्तमान) का एक क्षेत्र है।	['मर', 'ान्', 'हा', 'ओ▁', 'चीनी▁', 'गण', 'राज्य▁', '(', 'का', 'ओ▁', 'मिंग▁', 'शास', 'न,▁', '१८', '८', '७▁से▁', 'वर्तमान', ')▁का▁', 'एक', '▁क्षेत्र▁', 'है।', '</s>']	[12.397214889526367, 20.488636016845703, 22.784095764160156, 21.39331817626953, 9.668905258178711, 14.2872314453125, 19.205795288085938, 15.99730396270752, 8.42322063446045, 14.435046195983887, 11.2487211227417, 9.907700538635254, 16.038135528564453, 13.196043968200684, 18.073171615600586, 15.209776878356934, 14.817765235900879, 18.41425132751465, 15.165864944458008, 19.497976303100586, 16.083271026611328, 18.90481948852539]
599.0	https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%BF%E0%A4%82%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A5%8B%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A5%89%E0%A4%A8_%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%B0%E0%A4%A3	सिंक्रोट्रॉन विकिरण	https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%BF%E0%A4%82%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A5%8B%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A5%89%E0%A4%A8_%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%B0%E0%A4%A3	आवेशित कणों को उनके पथ के लम्बवत दिशा में त्वरित करने पर कौन सा विकिरण उत्पन्न होता है?	nickmalhotra/ProjectIndus	hindi-ProjectIndus.k75_p0.90_t0.2.jsonl	hi	आवेशित कणों को उनके पथ के लम्बवत दिशा में त्वरित करने पर इलेक्ट्रॉनों का उत्सर्जन होता है। इलेक्ट्रॉनों का उत्सर्जन इलेक्ट्रॉन परमाणुओं के नाभिक में इलेक्ट्रॉनों के संलयन से होता है। इलेक्ट्रॉनों के उत्सर्जन की दर इलेक्ट्रॉनों के संलयन की दर पर निर्भर करती है। इलेक्ट्रॉनों के संलयन की दर जितनी अधिक होगी, इलेक्ट्रॉनों का उत्सर्जन उतना ही अधिक होगा। इलेक्ट्रॉनों के संलयन की दर जितनी अधिक होगी, इलेक्ट्रॉनों का उत्सर्जन उतना ही अधिक होगा।	['आवेश', 'ित', '▁कण', 'ों▁को▁', 'उनके▁', 'पथ', '▁के▁', 'लम्ब', 'वत▁', 'दिशा▁में▁', 'त्वरित', '▁करने▁पर▁', 'इलेक्ट्रॉन', 'ों▁का▁', 'उत्सर्जन▁', 'होता▁है।▁', 'इलेक्ट्रॉन', 'ों▁का▁', 'उत्सर्जन▁', 'इलेक्ट्रॉन', '▁परमाणु', 'ओं▁के▁', 'नाभ', 'िक▁', 'में▁', 'इलेक्ट्रॉन', 'ों▁के▁', 'सं', 'लय', 'न▁से▁', 'होता▁है।▁', 'इलेक्ट्रॉन', 'ों▁के▁', 'उत्सर्', 'जन▁की▁', 'दर▁', 'इलेक्ट्रॉन', 'ों▁के▁', 'सं', 'लय', 'न▁की▁', 'दर▁पर▁', 'निर्भर', '▁करती▁है।▁', 'इलेक्ट्रॉन', 'ों▁के▁', 'सं', 'लय', 'न▁की▁', 'दर▁', 'जितनी▁', 'अधिक▁', 'होगी,▁', 'इलेक्ट्रॉन', 'ों▁का▁', 'उत्सर्जन▁', 'उतना▁ही▁', 'अधिक▁', 'होगा।▁', 'इलेक्ट्रॉन', 'ों▁के▁', 'सं', 'लय', 'न▁की▁', 'दर▁', 'जितनी▁', 'अधिक▁', 'होगी,▁', 'इलेक्ट्रॉन', 'ों▁का▁', 'उत्सर्जन▁', 'उतना▁ही▁', 'अधिक▁', 'होगा।', '</s>']	[14.928535461425781, 23.46982765197754, 23.392047882080078, 21.058448791503906, 19.407752990722656, 20.484512329101562, 21.51396942138672, 24.0562744140625, 29.019268035888672, 23.690223693847656, 18.60908317565918, 19.912878036499023, 12.461197853088379, 15.645285606384277, 15.003281593322754, 15.736340522766113, 12.472993850708008, 16.00075340270996, 17.81377601623535, 11.919692039489746, 14.705231666564941, 16.42627716064453, 14.233586311340332, 23.85930061340332, 16.863534927368164, 14.33638858795166, 17.755563735961914, 12.988798141479492, 19.406946182250977, 22.675010681152344, 15.598422050476074, 12.261431694030762, 17.005950927734375, 16.17657470703125, 22.145357131958008, 15.703996658325195, 13.044445991516113, 17.85089683532715, 13.171462059020996, 18.97378158569336, 21.914060592651367, 17.847606658935547, 19.910390853881836, 18.14653778076172, 12.522394180297852, 18.989809036254883, 16.739151000976562, 21.803293228149414, 22.21101951599121, 18.924793243408203, 13.47937297821045, 21.342836380004883, 20.426376342773438, 16.206785202026367, 20.961711883544922, 20.889127731323242, 18.446382522583008, 20.410972595214844, 17.24013900756836, 12.837302207946777, 19.68006706237793, 17.197935104370117, 22.480581283569336, 22.582321166992188, 18.417402267456055, 12.713217735290527, 20.088783264160156, 19.387109756469727, 17.986896514892578, 21.547685623168945, 21.638891220092773, 19.129640579223633, 20.377635955810547, 16.802162170410156, 16.635757446289062]
600.0	https://hi.wikipedia.org/wiki/%E0%A4%85%E0%A4%B8%E0%A4%AE%E0%A4%BE_%E0%A4%85%E0%A4%B2-%E0%A4%85%E0%A4%B6%E0%A4%A6	असमा अल-अशद	https://hi.wikipedia.org/wiki/%E0%A4%85%E0%A4%B8%E0%A4%AE%E0%A4%BE_%E0%A4%85%E0%A4%B2-%E0%A4%85%E0%A4%B6%E0%A4%A6	असमा अल-अशद, सीरिया के राष्ट्रपति बशर अल अशद की पत्नी , कौन कौन सी  भाषाएँ बोल सकती है ?	nickmalhotra/ProjectIndus	hindi-ProjectIndus-annotation.k50_p0.90_t0.1.jsonl	hi	असमा अल-अशद, सीरिया के राष्ट्रपति बशर अल अशद की पत्नी, हिंदी, उर्दू, फारसी और अरबी भाषाएँ बोल सकती है।	['असम', 'ा▁', 'अल-', 'अ', 'श', 'द', ',▁सी', 'रिया', '▁के▁', 'राष्ट्रपति▁', 'ब', 'शर▁', 'अल▁', 'अ', 'श', 'द▁की▁', 'पत्नी▁', ',▁', 'हिंदी,▁', 'उर्दू', ',▁', 'फार', 'सी▁और▁', 'अर', 'बी▁', 'भाषा', 'एँ▁', 'बोल', '▁सक', 'ती▁है।', '</s>']	[5.459163188934326, -0.18436437845230103, 7.9941086769104, 9.356729507446289, 7.49530553817749, 6.774767875671387, 3.917607307434082, 5.374438285827637, 2.5681991577148438, 7.256356239318848, 7.773133277893066, 7.103606224060059, 12.738151550292969, 12.707672119140625, 7.309100151062012, -2.2555017471313477, 3.148115634918213, 7.630277633666992, 10.530810356140137, 7.725821018218994, 8.609371185302734, 5.811374664306641, 1.5033273696899414, 2.1190121173858643, 5.022839069366455, 7.275012969970703, 5.421177864074707, 5.200723171234131, 10.979103088378906, 1.775241494178772, 12.56590747833252]
602.0	https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%BE%E0%A4%97%E0%A4%B0%E0%A4%A4%E0%A4%9F	सागरतट	https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%BE%E0%A4%97%E0%A4%B0%E0%A4%A4%E0%A4%9F	पृथ्वी के सागरतट की लम्बाई लगभग कितने km की है ?	nickmalhotra/ProjectIndus	hindi-ProjectIndus.k75_p0.90_t0.2.jsonl	hi	पृथ्वी के सागरतट की लम्बाई लगभग ३,००० कि. मी. है ।	['पृथ्वी', '▁के▁सा', 'गर', 'त', 'ट▁की▁', 'लम्बाई▁', 'लगभग▁', '३', ',०००', '▁कि', '.▁', 'मी', '.▁', 'है▁।', '</s>']	[13.201648712158203, 19.321685791015625, 23.613569259643555, 19.361854553222656, 24.054264068603516, 18.6307315826416, 18.03668975830078, 13.711682319641113, 15.54944896697998, 17.451496124267578, 21.30870819091797, 22.760406494140625, 25.25750732421875, 17.42443084716797, 19.912616729736328]
603.0	https://hi.wikipedia.org/wiki/%E0%A4%AC%E0%A5%81%E0%A4%A6%E0%A5%8D%E0%A4%A7%E0%A4%BF%E0%A4%AE%E0%A4%BE%E0%A4%A8_%E0%A4%A8%E0%A5%87%E0%A4%9F%E0%A4%B5%E0%A4%B0%E0%A5%8D%E0%A4%95	बुद्धिमान नेटवर्क	https://hi.wikipedia.org/wiki/%E0%A4%AC%E0%A5%81%E0%A4%A6%E0%A5%8D%E0%A4%A7%E0%A4%BF%E0%A4%AE%E0%A4%BE%E0%A4%A8_%E0%A4%A8%E0%A5%87%E0%A4%9F%E0%A4%B5%E0%A4%B0%E0%A5%8D%E0%A4%95	ITU-T Q.1200 शृंखला के संस्तुतियों द्वारा विनिर्दिष्ट नेटवर्क किन उपकरणों के लिए उपयोग किया जाता है ?	nickmalhotra/ProjectIndus	hindi-ProjectIndus.default.jsonl	hi	आई. टी. यू-टी. क्यू.1200 शृंखला का संस्तुतियों द्वारा विनिर्दिष्ट नेटवर्क दूरसंचार, भंडारण, संचार, भंडारण उपकरण, विविध सेवाएं, दूरसंचार प्रणाली, बिजली संयंत्र और बिजली आपूर्ति प्रणालियों जैसी उपकरणों की एक विस्तृत श्रृंखला के लिए उपयोग किया जाता है।	['आई', '.▁', 'टी', '.▁', 'यू-', 'टी.', '▁क्यू', '.', '1', '20', '0▁', 'शृंख', 'ला', '▁का▁सं', 'स्तु', 'तिय', 'ों▁द्वारा▁', 'वि', 'निर्दिष्ट▁', 'नेटवर्क▁', 'दूरसंचार', ',▁', 'भंडारण', ',▁सं', 'चार', ',▁', 'भंडारण▁', 'उपकरण', ',▁वि', 'विध', '▁सेवा', 'एं,▁', 'दूरसंचार▁', 'प्रणा', 'ली,▁', 'बिजली▁', 'सं', 'यंत्र▁', 'और▁', 'बिजली▁', 'आपूर्ति', '▁प्रणा', 'लिय', 'ों▁', 'जैसी▁', 'उपकरण', 'ों▁की▁एक▁', 'विस्तृत▁', 'श्रृंखला', '▁के▁लिए▁उपयोग', '▁किया▁जाता▁है।', '</s>']	[11.34113883972168, 18.304960250854492, 21.762916564941406, 25.408306121826172, 13.97338581085205, 16.37127685546875, 21.33173370361328, 25.4676456451416, 19.13758087158203, 26.78673553466797, 27.939064025878906, 17.526229858398438, 21.699539184570312, 15.307327270507812, 16.70027732849121, 21.13913345336914, 20.211824417114258, 16.797775268554688, 22.271482467651367, 18.68868064880371, 7.7558746337890625, 17.08974838256836, 10.36174488067627, 16.727153778076172, 18.515913009643555, 18.246360778808594, 10.745267868041992, 12.989151000976562, 12.820261001586914, 13.12392520904541, 13.182333946228027, 16.42736053466797, 9.908004760742188, 11.527294158935547, 19.061349868774414, 9.546957015991211, 13.992902755737305, 19.20808219909668, 15.645503997802734, 10.407964706420898, 12.040307998657227, 17.477088928222656, 19.431724548339844, 20.684911727905273, 17.18670082092285, 13.151257514953613, 19.77947425842285, 21.863412857055664, 23.188879013061523, 19.847415924072266, 18.15576171875, 17.892433166503906]
605.0	https://hi.wikipedia.org/wiki/%E0%A4%A4%E0%A4%9F%E0%A5%80%E0%A4%AF_%E0%A4%AE%E0%A5%88%E0%A4%A6%E0%A4%BE%E0%A4%A8	तटीय मैदान	https://hi.wikipedia.org/wiki/%E0%A4%A4%E0%A4%9F%E0%A5%80%E0%A4%AF_%E0%A4%AE%E0%A5%88%E0%A4%A6%E0%A4%BE%E0%A4%A8	समुद्र या नदी तट से भूमि की सीमा से कितनी दूर तक तटीय मैदान हो सकता है?	nickmalhotra/ProjectIndus	hindi-ProjectIndus.default.jsonl	hi	नदी तट से भूमि की सीमा तक का क्षेत्र लगभग ६०० मील हो सकता है।	['नदी▁', 'त', 'ट▁से▁', 'भूमि', '▁की▁सीमा▁', 'तक', '▁का▁क्षेत्र▁', 'लगभग▁', '६००▁', 'मील▁', 'हो▁सकता▁है।', '</s>']	[8.905518531799316, 15.992125511169434, 22.130840301513672, 16.128948211669922, 23.030855178833008, 13.86054801940918, 13.306020736694336, 12.360387802124023, 11.742714881896973, 16.549734115600586, 13.840764999389648, 18.647825241088867]
609.0	https://hi.wikipedia.org/wiki/%E0%A4%9C%E0%A4%B0%E0%A4%BE%E0%A4%B0%E0%A5%8B%E0%A4%97%E0%A4%B5%E0%A4%BF%E0%A4%A6%E0%A5%8D%E0%A4%AF%E0%A4%BE	जरारोगविद्या	https://hi.wikipedia.org/wiki/%E0%A4%9C%E0%A4%B0%E0%A4%BE%E0%A4%B0%E0%A5%8B%E0%A4%97%E0%A4%B5%E0%A4%BF%E0%A4%A6%E0%A5%8D%E0%A4%AF%E0%A4%BE	अपेक्षाकृत अधिक आयु में होने वाले रोगों के अध्ययन पर केन्द्रित विशेषज्ञता के  क्षेत्र को क्या कहते है ?	nickmalhotra/ProjectIndus	hindi-ProjectIndus.default.jsonl	hi	अमेरिकन मेडिकल एसोसिएशन (अमेरिका)|	['अमेरिकन▁', 'मेडिकल▁', 'एसोसिए', 'शन▁(', 'अमेरिका', ')', '|', '\n']	[6.88399076461792, 14.553507804870605, 19.087688446044922, 22.929943084716797, 12.10013484954834, 17.06756591796875, 8.416176795959473, 12.71292495727539]
610.0	https://hi.wikipedia.org/wiki/%E0%A4%AF%E0%A5%82%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%A8_%E0%A4%95%E0%A4%BE_%E0%A4%A7%E0%A5%8D%E0%A4%B5%E0%A4%9C	यूक्रेन का ध्वज	https://hi.wikipedia.org/wiki/%E0%A4%AF%E0%A5%82%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%A8_%E0%A4%95%E0%A4%BE_%E0%A4%A7%E0%A5%8D%E0%A4%B5%E0%A4%9C	यूक्रेन का ध्वज में कितने रंग है ?	nickmalhotra/ProjectIndus	hindi-ProjectIndus.k75_p0.95_t0.1.jsonl	hi	यूक्रेन का ध्वज चार रंगों में विभाजित है: हरा, पीला, नीला और लाल।	['यूक्रे', 'न▁का▁', 'ध्वज▁', 'चार▁', 'रंग', 'ों▁में▁', 'विभाजित▁', 'है:▁', 'हरा', ',▁पी', 'ला,▁', 'नी', 'ला▁और▁', 'लाल', '।', '</s>']	[13.037386894226074, 24.475454330444336, 18.030561447143555, 12.057699203491211, 15.778017044067383, 17.25429916381836, 13.963227272033691, 16.506330490112305, 14.363895416259766, 21.353740692138672, 23.40735626220703, 17.436750411987305, 23.317413330078125, 17.486045837402344, 17.43959617614746, 18.201793670654297]
611.0	https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A5%87%E0%A4%B6%E0%A4%AE%E0%A4%B0%E0%A5%8D%E0%A4%97%E0%A4%BE	पेशमर्गा	https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A5%87%E0%A4%B6%E0%A4%AE%E0%A4%B0%E0%A5%8D%E0%A4%97%E0%A4%BE	पेशमर्गा कुर्दिश सेनानियों का मुख्य आदर्श क्या है ?	nickmalhotra/ProjectIndus	hindi-ProjectIndus.k50_p0.95_t0.2.jsonl	hi	"पेशमर्गा कुर्दिश सेनानियों का मुख्य आदर्श ""कुर्दिस्तान की स्वतंत्रता"" है।"	"['पेश', 'मर्', 'गा', '▁कुर्', 'दिश', '▁से', 'नान', 'ियों▁का▁', 'मुख्य▁', 'आदर्श▁', '""', 'कु', 'र्', 'दि', 'स्तान', '▁की▁', 'स्वतंत्र', 'ता', '""▁', 'है।', '</s>']"	[16.336406707763672, 22.337785720825195, 24.891185760498047, 22.010278701782227, 21.842063903808594, 21.04744529724121, 23.936927795410156, 24.314271926879883, 19.691972732543945, 20.62936019897461, 11.54026985168457, 9.37418270111084, 14.977743148803711, 17.732257843017578, 18.857568740844727, 15.236991882324219, 17.1933650970459, 21.465185165405273, 19.911935806274414, 16.217334747314453, 16.238386154174805]
612.0	https://hi.wikipedia.org/wiki/%E0%A4%A1%E0%A5%8D%E0%A4%AF%E0%A5%82%E0%A4%B0%E0%A4%BE%E0%A4%B2%E0%A5%81%E0%A4%AE%E0%A4%BF%E0%A4%A8	ड्यूरालुमिन	https://hi.wikipedia.org/wiki/%E0%A4%A1%E0%A5%8D%E0%A4%AF%E0%A5%82%E0%A4%B0%E0%A4%BE%E0%A4%B2%E0%A5%81%E0%A4%AE%E0%A4%BF%E0%A4%A8	ड्यूरालुमिन में कौन कौन रसायन पाए जाते है ?	nickmalhotra/ProjectIndus	hindi-ProjectIndus.k50_p0.95_t0.3.jsonl	hi	ड्यूरालुमिन में कार्बनिक पदार्थ, जैसे नाइट्रोजन, फास्फोरस, मैग्नीशियम, कैल्शियम और सल्फर पाए जाते हैं। ड्यूरालुमिन में पाए जाने वाले मुख्य रसायनों में नाइट्रोजन, फास्फोरस, मैग्नीशियम, कैल्शियम और सल्फर शामिल हैं।	['ड्यू', 'रा', 'लु', 'मिन▁', 'में▁कार्', 'बन', 'िक', '▁पदार्थ', ',▁', 'जैसे▁', 'नाइट्रोज', 'न,▁', 'फास्', 'फोर', 'स,▁', 'मैग्नीशिय', 'म', ',▁कै', 'ल्शिय', 'म▁और▁', 'सल्', 'फर▁', 'पाए▁', 'जाते▁हैं।\n', 'ड्यू', 'रा', 'लु', 'मि', 'न▁में▁', 'पाए▁जाने▁वाले▁', 'मुख्य▁', 'रसायन', 'ों▁में▁', 'नाइट्रोज', 'न,▁', 'फास्', 'फोर', 'स,▁', 'मैग्नीशिय', 'म', ',▁कै', 'ल्शिय', 'म▁और▁', 'सल्', 'फर▁', 'शामिल▁हैं।', '</s>']	[14.060781478881836, 20.147266387939453, 21.57368278503418, 20.877166748046875, 12.487936973571777, 19.82707405090332, 16.719934463500977, 16.20157814025879, 15.234244346618652, 13.378788948059082, 12.499969482421875, 19.18088722229004, 17.230043411254883, 22.16733169555664, 22.516063690185547, 14.480570793151855, 21.125158309936523, 20.03080177307129, 23.57787322998047, 21.872943878173828, 15.577205657958984, 21.719694137573242, 15.84121036529541, 18.845029830932617, 12.959885597229004, 20.02963638305664, 20.419666290283203, 19.813669204711914, 20.329936981201172, 12.9279203414917, 14.103279113769531, 15.896735191345215, 17.03331184387207, 13.212431907653809, 20.067798614501953, 20.851911544799805, 28.330692291259766, 27.825206756591797, 20.68531608581543, 28.79681396484375, 25.27065086364746, 30.787837982177734, 31.83062171936035, 24.2917423248291, 25.87775993347168, 13.618302345275879, 17.630008697509766]
614.0	https://hi.wikipedia.org/wiki/%E0%A4%95%E0%A4%B2%E0%A5%8D%E0%A4%AA	कल्प	https://hi.wikipedia.org/wiki/%E0%A4%95%E0%A4%B2%E0%A5%8D%E0%A4%AA	एक कल्प में कितने चतुर्युगी होते है ?	nickmalhotra/ProjectIndus	hindi-ProjectIndus-annotation.k50_p0.90_t0.1.jsonl	hi	एक कल्प में कुल चौदह चतुर्युगी होते हैं ।	['एक▁क', 'ल्प▁', 'में▁कुल▁', 'चौ', 'द', 'ह▁', 'च', 'तुर', '्यु', 'गी▁', 'होते▁हैं▁', '।', '</s>']	[3.4476380348205566, 2.222916841506958, 2.254971742630005, 6.480813980102539, 11.774580955505371, 4.812889099121094, 8.650505065917969, 7.2022247314453125, -0.7276713848114014, 5.2181620597839355, 6.240664958953857, -0.1082310676574707, 11.913993835449219]
615.0	https://hi.wikipedia.org/wiki/%E0%A4%95%E0%A4%BE%E0%A4%B2_%E0%A4%B8%E0%A4%AE%E0%A5%80%E0%A4%95%E0%A4%B0%E0%A4%A3	काल समीकरण	https://hi.wikipedia.org/wiki/%E0%A4%95%E0%A4%BE%E0%A4%B2_%E0%A4%B8%E0%A4%AE%E0%A5%80%E0%A4%95%E0%A4%B0%E0%A4%A3	काल समीकरण कितने  प्रकार के सौर कालों के अन्तर को पारिभाषित करता है?	nickmalhotra/ProjectIndus	hindi-ProjectIndus.k50_p0.95_t0.3.jsonl	hi	काल समीकरण चार प्रकार के सौर कालों के अन्तर को पारिभाषित करता हैः	['काल', '▁समी', 'करण▁', 'चार▁', 'प्रकार▁के▁', 'सौर', '▁का', 'लों▁के▁', 'अन्तर', '▁को▁प', 'ारि', 'भाष', 'ित', '▁करता▁है', 'ः', '\n']	[13.041168212890625, 14.976728439331055, 22.223751068115234, 11.524641990661621, 16.93620491027832, 19.189697265625, 20.304595947265625, 26.213214874267578, 18.721696853637695, 18.41192054748535, 20.708850860595703, 24.117998123168945, 28.69504165649414, 18.95736312866211, 18.59630012512207, 17.846778869628906]
617.0	https://hi.wikipedia.org/wiki/%E0%A4%85%E0%A4%82%E0%A4%A4%E0%A4%B0%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%AF_%E0%A4%AE%E0%A5%8B%E0%A4%AC%E0%A4%BE%E0%A4%87%E0%A4%B2_%E0%A4%89%E0%A4%AA%E0%A4%95%E0%A4%B0%E0%A4%A3_%E0%A4%AA%E0%A4%B9%E0%A4%9A%E0%A4%BE%E0%A4%A8	अंतर्राष्ट्रीय मोबाइल उपकरण पहचान	https://hi.wikipedia.org/wiki/%E0%A4%85%E0%A4%82%E0%A4%A4%E0%A4%B0%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%AF_%E0%A4%AE%E0%A5%8B%E0%A4%AC%E0%A4%BE%E0%A4%87%E0%A4%B2_%E0%A4%89%E0%A4%AA%E0%A4%95%E0%A4%B0%E0%A4%A3_%E0%A4%AA%E0%A4%B9%E0%A4%9A%E0%A4%BE%E0%A4%A8	अंतर्राष्ट्रीय मोबाइल उपकरण पहचान संख्या में कितने अंक होते है ?	nickmalhotra/ProjectIndus	hindi-ProjectIndus.k50_p0.95_t0.3.jsonl	hi	अंतर्राष्ट्रीय मोबाइल उपकरण पहचान संख्या में कुल अंक होते हैं : ०, १, २, ३, ४, ५, ६, ७, ८, ९, १०, ११, १२, १३, १४, १५, १६, १७, १८, १९, २०, २१, २२, २३, २४, २५, २६, २७, २८, २९, ३०, ३१, ३२, ३३, ३४, ३५, ३६, ३७, ३८, ३९, ४०, ४१, ४२, ४३, ४४, ४५, ४६, ४७, ४८, ४९, ५०, ५१, ५२, ५३, ५४, ५५, ५६, ५७, ५८, ५९, ६०, ६१, ६२, ६३, ६४, ६५, ६६, ६७, ६८, ६९, ७०, ७१, ७२, ७३, ७४	['अंतर्राष्ट्र', 'ीय▁', 'मोबाइल▁', 'उपकरण', '▁पहचान', '▁संख्या▁', 'में▁कुल▁', 'अंक▁', 'होते▁हैं▁', ':▁', '०', ',▁', '१,▁', '२,▁', '३,▁', '४,▁', '५,▁', '६,▁', '७,▁', '८,▁', '९,▁', '१०', ',▁', '११', ',▁', '१२', ',▁', '१३', ',▁', '१४', ',▁', '१५', ',▁', '१६', ',▁', '१७', ',▁', '१८', ',▁', '१९', ',▁', '२०', ',▁', '२१', ',▁', '२२', ',▁', '२३', ',▁', '२४', ',▁', '२५', ',▁', '२६', ',▁', '२७', ',▁', '२८', ',▁', '२९', ',▁', '३०', ',▁', '३१', ',▁', '३२', ',▁', '३३', ',▁', '३४', ',▁', '३५', ',▁', '३६', ',▁', '३७', ',▁', '३८', ',▁', '३९', ',▁', '४०', ',▁', '४', '१,▁', '४', '२,▁', '४', '३,▁', '४४', ',▁', '४५', ',▁', '४६', ',▁', '४७', ',▁', '४८', ',▁', '४९', ',▁', '५०', ',▁', '५', '१,▁', '५', '२,▁', '५', '३,▁', '५४', ',▁', '५५', ',▁', '५६', ',▁', '५७', ',▁', '५८', ',▁', '५९', ',▁', '६०', ',▁', '६', '१,▁', '६', '२,▁', '६', '३,▁', '६४', ',▁', '६५', ',▁', '६६', ',▁', '६७', ',▁', '६८', ',▁', '६९', ',▁', '७०', ',▁', '७', '१,▁', '७', '२,▁', '७', '३,▁', '७४', '\n']	[14.730982780456543, 28.960460662841797, 20.935317993164062, 23.8198299407959, 24.260149002075195, 20.668285369873047, 14.215058326721191, 16.415193557739258, 13.460333824157715, 13.310165405273438, 13.508819580078125, 15.421846389770508, 17.426055908203125, 19.712566375732422, 21.16975975036621, 21.862958908081055, 20.49591827392578, 20.846059799194336, 19.95911979675293, 21.60407066345215, 19.566486358642578, 18.855728149414062, 17.37032699584961, 21.15622329711914, 19.952850341796875, 22.902074813842773, 19.38094711303711, 22.522062301635742, 21.752117156982422, 22.86328887939453, 19.764345169067383, 22.907392501831055, 19.135175704956055, 22.60928726196289, 20.109813690185547, 21.277910232543945, 20.446170806884766, 21.74095916748047, 19.38565444946289, 21.685314178466797, 21.469257354736328, 21.400453567504883, 18.555572509765625, 22.407148361206055, 20.09217643737793, 23.899948120117188, 19.641977310180664, 25.33018684387207, 21.002336502075195, 25.311689376831055, 19.430381774902344, 23.629920959472656, 19.035669326782227, 25.48313331604004, 19.806623458862305, 24.177440643310547, 20.000608444213867, 23.31766128540039, 19.378202438354492, 22.141216278076172, 18.870004653930664, 20.937253952026367, 18.33305549621582, 23.635074615478516, 19.939388275146484, 23.936010360717773, 19.635860443115234, 27.07529067993164, 21.720958709716797, 24.51519012451172, 21.391685485839844, 26.170686721801758, 21.02415657043457, 25.598987579345703, 23.3873291015625, 24.210281372070312, 23.06979751586914, 23.122894287109375, 21.167259216308594, 24.891347885131836, 20.652637481689453, 23.924230575561523, 19.199548721313477, 25.925954818725586, 27.183446884155273, 24.59806251525879, 30.285186767578125, 25.05829620361328, 29.220096588134766, 27.122116088867188, 22.916597366333008, 25.310585021972656, 20.733577728271484, 28.154827117919922, 22.19878578186035, 24.100963592529297, 22.78789710998535, 23.92017936706543, 20.9981689453125, 23.528034210205078, 19.612010955810547, 22.665298461914062, 19.075702667236328, 24.372047424316406, 26.86154556274414, 27.22953224182129, 30.71837615966797, 29.57310676574707, 32.1488037109375, 30.884122848510742, 25.779983520507812, 33.523826599121094, 24.441078186035156, 28.583415985107422, 24.896366119384766, 25.45558738708496, 23.589155197143555, 27.447750091552734, 22.79372215270996, 28.21442413330078, 22.7657413482666, 28.510053634643555, 23.70438003540039, 28.013166427612305, 28.583532333374023, 23.723854064941406, 32.17448425292969, 26.01546287536621, 33.44577407836914, 29.851961135864258, 24.937767028808594, 31.539390563964844, 24.827255249023438, 26.30000114440918, 24.09878158569336, 25.635988235473633, 23.364418029785156, 24.319612503051758, 22.138212203979492, 26.857933044433594, 23.134994506835938, 24.8173885345459, 23.174175262451172, 25.980457305908203, 27.498130798339844, 25.00168800354004, 30.732402801513672, 25.900449752807617, 31.092273712158203, 27.13251304626465, 16.30040168762207]
